Id;Ime;Obdobje;Narodnost;Smer;Kraj 
1062;DEMUT-MALINOVSKY, Vasily Ivanovich;Neoclassicism;Russian;sculptor;St. Petersburg
1959;KRAFFT, Johann Peter;Romanticism;Austrian;painter;
3205;ROBERT, Léopold;Neoclassicism;Swiss;painter;
3277;ROUSSEAU, Henri;Realism;French;painter;Paris
1982;LACROIX, Charles-François;Baroque;French;painter;Rome
3758;TRIPPEL, Alexander;Rococo;Swiss;sculptor;
3439;SCOREL, Jan van;Northern Renaissance;Dutch;painter;
991;CROFF, Giuseppe;Neoclassicism;Italian;sculptor;Milan
1220;EVERSDIJCK, Willem;Baroque;Dutch;painter;Middelburg
219;BRIZIO, Francesco;Baroque;Italian;painter;Bologna
1763;HONDIUS, Abraham Danielsz.;Baroque;Dutch;painter;London
3591;STOOP, Maerten;Baroque;Dutch;painter;
422;BERNINI, Gian Lorenzo;Baroque;Italian;sculptor;Rome
2948;PIETRO DA MILANO;Early Renaissance;Italian;sculptor;
3620;SUSENIER, Abraham;Baroque;Dutch;painter;Dordrecht
1473;GÉRARD, François;Romanticism;French;painter;
52;ALSLOOT, Denis van;Baroque;Flemish;painter;Brussels
2039;LEBOURG, Albert-Charles;Impressionism;French;painter;
1786;HUDSON, Thomas;Baroque;English;painter;London
375;BELLUCCI, Antonio;Baroque;Italian;painter;
3043;PRETI, Francesco Maria;Baroque;Italian;architect;Castelfranco
374;BELLOTTO, Bernardo;Rococo;Italian;painter;
850;CLODION;Rococo;French;sculptor;
840;CLERCK, Hendrik de;Baroque;Flemish;painter;Brussels
123;ARNOLFO DI CAMBIO;Medieval;Italian;sculptor;
1471;GENTILESCHI, Orazio;Mannerism;Italian;painter;
3926;VERROCCHIO, Andrea del;Early Renaissance;Italian;sculptor;
3307;RYCKAERT, David II;Baroque;Flemish;painter;Antwerp
2666;NARDO DI CIONE;Medieval;Italian;painter;Florence
115;APT, Ulrich the Elder;Northern Renaissance;German;painter;Augsburg
436;BETTERA, Bartolomeo;Baroque;Italian;painter;Bergamo
3899;VERELST, Maria;Rococo;Dutch;painter;London
1244;FANTI, Sigismondo;High Renaissance;Italian;architect;Ferrara
2073;LENBACH, Franz von;Realism;German;painter;Munich
2156;LOMBARDO, Antonio;Early Renaissance;Italian;sculptor;Venice
186;BANTI, Cristiano;Realism;Italian;painter;
2248;MAKOVSKY, Konstantin Yegorovich;Realism;Russian;painter;Moscow
4073;WILLIAMS, Edward Charles;Realism;English;painter;London
517;BON, Giovanni;Early Renaissance;Italian;architect;
1346;FRAGONARD, Jean-Honoré;Rococo;French;painter;Paris
2271;MONTELUPO, Raffaello da;High Renaissance;Italian;sculptor;Florence
404;BERGERET, Pierre-Nolasque;Neoclassicism;French;painter;Paris
2850;PASQUINO DA MONTEPULCIANO;Early Renaissance;Italian;sculptor;
968;COYPEL, Noel-Nicolas;Baroque;French;painter;
2994;POIRIER, Claude;Baroque;French;sculptor;
709;CARRACCI, Annibale;Baroque;Italian;painter;Bologna
2354;MARÉES, George de;Rococo;Swedish;painter;Munich
3984;VOGEL, Christian Leberecht;Rococo;German;painter;Dresden
2789;OUWATER, Albert van;Northern Renaissance;Netherlandish;painter;Haarlem
934;COSTA, Lorenzo the Younger;Mannerism;Italian;painter;Mantua
44;ALINCBROT, Louis;Northern Renaissance;Flemish;painter;Valencia
4080;WINTERHALTER, Franz Xaver;Romanticism;German;painter;
3603;STRÉSOR, Henri;Baroque;French;painter;Paris
585;BOURDELLE, Émile-Antoine;Realism;French;sculptor;Paris
1357;FRANCESCO DE' FRANCESCHI;Early Renaissance;Italian;painter;Venice
2038;LEBEDA, Otakar;Impressionism;Bohemian;painter;
1388;FRIESS, Joachim;Baroque;German;goldsmith;Augsburg
1049;DELAVALLÉE, Henri;Impressionism;French;painter;Pont Aven
1366;FRANCIA, Francesco;High Renaissance;Italian;painter;Bologna
3377;SASSOFERRATO;Baroque;Italian;painter;Central Italy
2816;PALMA GIOVANE;Mannerism;Italian;painter;Venice
3611;STRÖHLING, Eduard;Realism;German;painter;London
3964;VIOLLET-LE-DUC, Eugène-Emmanuel;Romanticism;French;architect;
3141;REMPS, Domenico;Baroque;Italian;painter;Venice
91;ANGUIER, François;Baroque;French;sculptor;
41;ALENZA Y NIETO, Leonardo;Neoclassicism;Spanish;painter;Madrid
3085;QUILLARD, Pierre-Antoine;Rococo;French;painter;Lisbon
3257;ROSSELLI, Francesco;Early Renaissance;Italian;painter;Florence
3233;ROMAKO, Anton;Realism;Austrian;painter;
2037;LEBARBIER, Jean-Jacques-François;Neoclassicism;French;painter;Paris
3578;STELLA, Jacques;Baroque;French;painter;
4085;WITTE, Emanuel de;Baroque;Dutch;painter;Amsterdam
2191;LORME, Anthonie de;Baroque;Dutch;painter;
2590;MICHEL, Georges;Romanticism;French;painter;
3570;STEENWIJCK, Harmen;Baroque;Dutch;painter;Leiden
561;BOSSCHAERT, Johannes;Baroque;Dutch;painter;Utrecht
3568;STAZIO, Abbondio;Rococo;Italian;sculptor;Venice
2569;MERANO, Giovanni Battista;Baroque;Italian;painter;
3060;PUCCINELLI, Angelo;Medieval;Italian;painter;Lucca
3628;SWAINE, Francis;Rococo;English;painter;London
2674;NAVARRETE, Juan Fernández de;Mannerism;Spanish;painter;
2116;LIEZEN-MAYER, Sándor;Realism;Hungarian;painter;Munich
3977;VIVIEN, Joseph;Baroque;French;painter;
3585;STOCKT, Vrancke van der;Northern Renaissance;Flemish;painter;
497;BOEL, Pieter;Baroque;Flemish;painter;Antwerp
3183;RIJSWIJCK, Dirck van;Baroque;Dutch;goldsmith;Amsterdam
3224;ROGER OF HELMARSHAUSEN;Medieval;German;goldsmith;Helmarshausen
1224;EYCK, Hubert van;Northern Renaissance;Flemish;painter;
1514;GIMENO ARASA, Francisco;Impressionism;Catalan;painter;
560;BOSSCHAERT, Jan-Baptist;Baroque;Flemish;painter;Antwerp
1131;DROOCHSLOOT, Joost Cornelisz.;Baroque;Dutch;painter;Utrecht
484;BLOMMENDAEL, Reyer van;Baroque;Dutch;painter;
4070;WILLAERTS, Isaac;Baroque;Dutch;painter;Utrecht
1225;EYCK, Jan van;Northern Renaissance;Flemish;painter;
1557;GIROLAMO DI GIOVANNI DA CAMERINO;Early Renaissance;Italian;painter;Camerino
407;BERGHE, Charles-Auguste van den;Romanticism;French;painter;Paris
2879;PÉNICAUD, Jean I;Northern Renaissance;French;goldsmith;Limoges
3281;ROYEN, Willem Frederik van;Baroque;Dutch;painter;Berlin
1482;GHEERAERTS, Marcus the Younger;Mannerism;Flemish;painter;London
524;BONFIGLI, Benedetto;Early Renaissance;Italian;painter;Perugia
2726;NOORDT, Jan van;Baroque;Dutch;painter;Amsterdam
1549;GIOVANNI FRANCESCO DA RIMINI;Early Renaissance;Italian;painter;
386;BENINTENDI, Orsino;Early Renaissance;Italian;sculptor;Florence
3337;SALVI, Niccolò;Baroque;Italian;sculptor;Rome
3982;VOET, Jacob Ferdinand;Baroque;Flemish;painter;Rome
2945;PIETRASANTA, Jacopo da;Early Renaissance;Italian;architect;Rome
3132;REIJSSCHOOT, Pieter Jan van;Baroque;Flemish;painter;
3971;VITELLI, Luisa;Baroque;Italian;painter;Florence
680;CAPRIOLO, Domenico;High Renaissance;Italian;painter;Venice
1915;KICK, Simon;Baroque;Dutch;painter;Amsterdam
693;CARLONE, Giovanni Battista;Baroque;Italian;painter;Genoa
3339;SALVIATI, Giuseppe;Mannerism;Italian;painter;Venice
1787;HUET, Christophe;Rococo;French;painter;
1524;GIOVANNI AGOSTINO DA LODI;Early Renaissance;Italian;painter;
1583;GORDIGIANI, Michele;Realism;Italian;painter;Florence
304;BARTOLOMEO DI FRUOSINO;Early Renaissance;Italian;illuminator;Florence
1190;EKELS, Jan II;Rococo;Dutch;painter;Amsterdam
1084;DIETISALVI DI SPEME;Medieval;Italian;painter;Siena
724;CASSANA, Niccolò;Baroque;Italian;painter;
1537;GIOVANNI DA UDINE;High Renaissance;Italian;painter;
1149;DUGHET, Gaspard;Baroque;French;painter;Rome
3816;UNKNOWN MASTERS, Italian;Medieval;Italian;painter;
2180;LORENZETTI, Ambrogio;Medieval;Italian;painter;Siena
1650;GUARDI, Gianantonio;Rococo;Italian;painter;Venice
3721;TOMÉ, Narciso;Baroque;Spanish;architect;Toledo
3413;SCHLÜTER, Andreas;Baroque;German;sculptor;
2704;NICCOLÒ PISANO;High Renaissance;Italian;painter;Pisa
3657;TEERLINC, Levina;Mannerism;Flemish;miniaturist;London
1953;KONRAD von Soest;Northern Renaissance;German;painter;Westphalie
1591;GOUTHIÈRE, Pierre;Rococo;French;goldsmith;
358;BÉLIARD, Edouard;Impressionism;French;painter;
2087;LEPRINCE, Auguste-Xavier;Romanticism;French;painter;
502;BOGDÁNY, Jakab;Baroque;Hungarian;painter;London
1052;DELFF, Cornelis Jacobsz;Baroque;Dutch;painter;Delft
1424;GALLI, Pietro;Neoclassicism;Italian;sculptor;
2170;LOOCKEMANS, Nicolaas;Baroque;Dutch;goldsmith;The Hague
600;BRÄM, Leonhard I;Mannerism;Swiss;goldsmith;Zurich
1570;GOENEUTTE, Norbert;Impressionism;French;painter;
424;BERRUGUETE, Alonso;High Renaissance;Spanish;sculptor;
3135;REINER DE HUY;Medieval;Flemish;sculptor;Liège
2694;NICCOLÒ;Medieval;Italian;sculptor;Ferrara
133;ASSCHE, Henri van;Romanticism;Belgian;painter;Brussels
2778;OS, Georgius van;Romanticism;Dutch;painter;Paris
3504;SLAUGHTER, Stephen;Baroque;English;painter;Dublin
1708;HELT STOCKADE, Nicolaes van;Baroque;Dutch;painter;
2782;OSTADE, Adriaen Jansz. van;Baroque;Dutch;painter;Haarlem
803;CHILONE, Vincenzo;Neoclassicism;Italian;painter;Venice
103;ANTONELLO da Messina;Early Renaissance;Italian;painter;
1134;DROUAIS, Jean-Germain;Neoclassicism;French;painter;
2754;OLIVER, Peter;Baroque;English;painter;
976;CRANACH, Lucas the Elder;Northern Renaissance;German;painter;Wittenberg
1344;FRAGIACOMO, Pietro;Realism;Italian;painter;Venice
108;ANTONIO DA FIRENZE;Early Renaissance;Italian;painter;Florence
4111;YKENS, Frans;Baroque;Flemish;painter;
3020;PORTA, Guglielmo della;High Renaissance;Italian;sculptor;
1878;JOSEPHSON, Ernst;Impressionism;Swedish;painter;
1291;FIGINO, Giovanni Ambrogio;Mannerism;Italian;painter;Lombardy
777;CESARI, Giuseppe;Baroque;Italian;painter;Rome
3584;STIELER, Karl Joseph;Romanticism;German;painter;
3450;SEGHERS, Gerard;Baroque;Flemish;painter;Antwerp
1362;FRANCESCO DI SIMONE DA SANTACROCE;Early Renaissance;Italian;painter;Venice
2178;LÓPEZ, Francisco;Mannerism;Spanish;goldsmith;Lisbon
329;BAZZANI, Giuseppe;Baroque;Italian;painter;Mantua
143;AVANZI, Jacopo;Medieval;Italian;painter;Padua
3256;ROSSELLI, Domenico;Early Renaissance;Italian;sculptor;
3165;RICHET, Léon;Realism;French;painter;
2101;LEYGEBE, Paul Carl;Baroque;German;painter;Berlin
1680;HACKERT, Georg Abraham;Neoclassicism;German;painter;
3082;QUERCIA, Jacopo della;Early Renaissance;Italian;sculptor;Siena
1598;GRAFF, Anton;Rococo;German;painter;
549;BORSOS, József;Romanticism;Hungarian;painter;
3108;RATGEB, Jörg;Northern Renaissance;German;painter;Swabia
2470;MASTER of the Duke of Bedford;Northern Renaissance;French;illuminator;Paris
735;CASTIGLIONE, Giuseppe;Realism;Italian;painter;Paris
2542;MEDARD, Jules-Ferdinand;Realism;French;painter;
2091;LESSING, Karl Friedrich;Romanticism;German;painter;
1111;DONATO;Medieval;Italian;painter;Venice
3547;SPAENDONCK, Gerard van;Rococo;Dutch;painter;Paris
2343;MANTEGNA, Andrea;Early Renaissance;Italian;painter;
623;CALAME, Alexandre;Romanticism;Swiss;painter;
1242;FANCELLI, Cosimo;Baroque;Italian;sculptor;Rome
510;BOLDRINI, Niccolò;High Renaissance;Italian;painter;Venice
220;BROC, Jean;Romanticism;French;painter;
2565;MENGOZZI COLONNA, Girolamo;Rococo;Italian;painter;Venice
211;BREKELENKAM, Quiringh van;Baroque;Dutch;painter;Leiden
2157;LOMBARDO, Pietro;Early Renaissance;Italian;architect;Venice
1262;FERENCZY, Károly;Impressionism;Hungarian;painter;
1458;GEERTGEN tot Sint Jans;Northern Renaissance;Netherlandish;painter;Haarlem
1020;DANNECKER, Heinrich;Neoclassicism;German;sculptor;
2184;LORENZI, Stoldo di Gino;Mannerism;Italian;sculptor;
1421;GALLE, Hieronymus;Baroque;Flemish;painter;Antwerp
503;BOGUET, Nicolas-Didier;Rococo;French;painter;Rome
1151;DUJARDIN, Karel;Baroque;Dutch;painter;Rome
1478;GERMAIN, François-Thomas;Rococo;French;goldsmith;Paris
1231;FABRITIUS, Barent;Baroque;Dutch;painter;
2532;MAZZANTI, Ludovico;Rococo;Italian;painter;
442;BEYEREN, Abraham van;Baroque;Dutch;painter;The Hague
3874;VECELLIO, Francesco;High Renaissance;Italian;painter;
2523;MAUVE, Anton;Impressionism;Dutch;painter;The Hague
811;CIAMPELLI, Agostino;Baroque;Italian;painter;Rome
2425;MASTER of Alkmaar;Northern Renaissance;Flemish;painter;Alkmaar
1204;ERHART, Michael;Northern Renaissance;German;sculptor;Ulm
3433;SCHUT, Cornelis I;Baroque;Flemish;painter;Rome
1917;KIESLING, Leopold;Neoclassicism;Austrian;sculptor;
3426;SCHOR, Johann Paul;Baroque;Italian;painter;Rome
3215;RODE, Bernhard;Rococo;German;painter;Berlin
3381;SAVERY, Roelandt;Baroque;Dutch;painter;
2190;LORENZO VENEZIANO;Medieval;Italian;painter;Venice
1546;GIOVANNI DI PIAMONTE;Early Renaissance;Italian;painter;
2024;LAWSON, Ernst;Impressionism;Other;painter;New York
4021;WALS, Goffredo;Northern Renaissance;German;painter;Italy
3037;PRÉAULT, Antoine-Augustin;Romanticism;French;sculptor;
1465;GENGA, Girolamo;High Renaissance;Italian;painter;
3427;SCHOUBROECK, Pieter;Mannerism;Flemish;painter;
1268;FERNÁNDEZ, Juan;Baroque;Spanish;painter;
838;CLAUS, Emile;Impressionism;Belgian;painter;
3278;ROUSSEAU, Théodore;Realism;French;painter;Barbizon
1153;DUMONSTIER, Pierre;Mannerism;French;painter;
714;CARRIER-BELLEUSE, Albert-Ernest;Romanticism;French;sculptor;
3866;VASSALLETTO, Pietro;Medieval;Italian;sculptor;Rome
2441;MASTER of Magdalen;Medieval;Italian;painter;Florence
3757;TRINQUESSE, Louis-Rolland;Rococo;French;painter;Paris
3794;UNKNOWN ICON PAINTERS, Creten;Medieval;Greek;painter;Crete
2689;NETSCHER, Constantijn;Rococo;Dutch;painter;The Hague
498;BOELEMA DE STOMME, Maerten;Baroque;Dutch;painter;Haarlem
3943;VICTORS, Jan;Baroque;Dutch;painter;Amsterdam
1791;HUILLIOT, Pierre Nicolas;Baroque;French;painter;Paris
732;CASTELLO, Valerio;Baroque;Italian;painter;Genoa
1072;DETAILLE, Jean Baptiste Edouard;Realism;French;painter;Paris
792;CHARPENTIER, Constance;Romanticism;French;painter;
3002;POLLET, Joseph-Michel-Ange;Neoclassicism;Italian;sculptor;
60;ALTOMONTE, Martino;Baroque;Austrian;painter;
1929;KNIJFF, Wouter;Baroque;Dutch;painter;Haarlem
987;CRIVELLI, Angelo Maria;Baroque;Italian;painter;Milan
1702;HEINTZ, Joseph the Elder;Mannerism;Swiss;painter;Prague
3323;SAINT-AUBIN, Gabriel de;Rococo;French;painter;Paris
2167;LOO, Jacob van;Baroque;Dutch;painter;Amsterdam
2825;PANDOLFINI, Giuliano di Pietro;Baroque;Italian;sculptor;Prague
613;CADORIN, Ludovico;Realism;Italian;architect;Venice
1081;DIANA, Giacinto;Rococo;Italian;painter;Naples
3378;SAUVAGE, Piat-Joseph;Rococo;Flemish;painter;Paris
1011;DANCE-HOLLAND, Nathaniel;Rococo;English;painter;
898;CONTIN, Francesco;Baroque;Italian;architect;Venice
3245;ROOS, Jan;Baroque;Flemish;painter;Genoa
883;COMINELLI, Andrea;Baroque;Italian;architect;Venice
2027;LE FORT DU PLESSY, Claude;Baroque;French;architect;Vienna
819;CINCINNATO, Romulo;Mannerism;Italian;painter;Spain
2677;NEBBIA, Cesare;Mannerism;Italian;painter;
3548;SPAVENTO, Giorgio;High Renaissance;Italian;architect;Venice
3069;PUVIS DE CHAVANNES, Pierre-Cécile;Realism;French;painter;
1784;HUCHTENBURG, Jan van;Baroque;Dutch;painter;
378;BEMBO, Bonifazio;Early Renaissance;Italian;painter;Cremona
4122;ZARYANKO, Sergey Konstantinovich;Neoclassicism;Russian;painter;
1808;INNES, George;Realism;American;painter;
2903;PERUGINO, Pietro;Early Renaissance;Italian;painter;Umbria
1429;GAMBELLO, Antonio di Marco;Early Renaissance;Italian;architect;Venice
1525;GIOVANNI and PACIO DA FIRENZE;Medieval;Italian;sculptor;
2541;MECKEL, Adolf von;Realism;German;painter;Berlin
1716;HERRERA, Francisco de, the Younger;Baroque;Spanish;painter;
2907;PETEL, Jörg;Baroque;German;sculptor;
689;CARLEVARIS, Marianna;Rococo;Italian;painter;Venice
3927;VERSCHUUR, Wouter;Realism;Dutch;painter;
1633;GROET, Adriaen de;Mannerism;Netherlandish;goldsmith;
2912;PETITOT, Ennemond-Alexandre;Rococo;French;architect;
2941;PIERONI, Alessandro;Mannerism;Italian;painter;
4091;WOLFF, Albert;Romanticism;German;sculptor;
3040;PREISLER, Jan;Impressionism;Bohemian;painter;Prague
3526;SOLARIO, Andrea;High Renaissance;Italian;painter;Lombardy
1160;DUPRÉ, Giovanni;Romanticism;Italian;sculptor;Florence
356;BÉLANGER, François-Joseph;Neoclassicism;French;architect;Paris
951;COURTOIS, Martial;Mannerism;French;goldsmith;Limoges
167;BAGLIONE, Giovanni;Baroque;Italian;painter;Rome
393;BENSON, Frank Weston;Impressionism;American;painter;Boston
4054;WET, Jacob Willemsz. de, the Elder;Baroque;Dutch;painter;Haarlem
3274;ROTTMAYR, Johann Michael;Baroque;Austrian;painter;
1483;GHERARDI, Antonio;Baroque;Italian;painter;Rome
3664;TENIERS, Abraham;Baroque;Flemish;painter;Antwerp
3098;RAMBERG, Arthur Georg von;Realism;Austrian;painter;Munich
169;BAILLY, Jacques I;Baroque;French;miniaturist;Paris
3252;ROSLIN, Alexander;Rococo;Swedish;painter;
2183;LORENZI, Battista di Domenico;Mannerism;Italian;sculptor;Florence
1766;HOOCH, Pieter de;Baroque;Dutch;painter;Delft
251;BRYULLOV, Karl Pavlovich;Romanticism;Russian;painter;
388;BENONI, Giuseppe;Baroque;Italian;architect;Venice
1373;FRANCKEN, Hieronymus, II;Baroque;Flemish;painter;Antwerp
2025;LAZZARINI, Gregorio;Baroque;Italian;painter;Venice
3815;UNKNOWN MASTERS, Hungarian;Medieval;Hungarian;sculptor;
1925;KLODT, Pyotr Karlovich;Romanticism;Russian;sculptor;St. Petersburg
1221;EWORTH, Hans;Mannerism;Flemish;painter;England
2255;MALOUEL, Jean;Northern Renaissance;Flemish;painter;Burgundy
21;AERTSEN, Pieter;Northern Renaissance;Netherlandish;painter;Amsterdam
940;COTER, Colijn de;Northern Renaissance;Flemish;painter;Brussels
2843;PARODI, Filippo;Baroque;Italian;sculptor;Genoa
3910;VERHOUT, Constantijn;Baroque;Dutch;painter;Gouda
1381;FRÉMIET, Emmanuel;Realism;French;sculptor;Paris
2487;MASTER of the Lyversberg Passion;Northern Renaissance;German;painter;Cologne
1746;HOECHLE, Johann Nepomuk;Neoclassicism;German;painter;
2673;NATUS, Johannes;Baroque;Dutch;painter;Middelburg
3955;VILLANDRANDO, Rodrigo de;Baroque;Spanish;painter;Madrid
3829;URBINI, Francesco;High Renaissance;Italian;potter;
500;BOGAERT, Hendrick;Baroque;Dutch;painter;Amsterdam
1823;JACOBSEN, Niels Hansen;Realism;Danish;sculptor;Vejen
760;CAZES, Pierre-Jacques;Rococo;French;painter;Paris
2436;MASTER of Flora;Mannerism;French;painter;Fontainebleau
1352;FRANCESCO D'ANTONIO DI BARTOLOMMEO;Early Renaissance;Italian;painter;Florence
3880;VELDE, Adriaen van de;Baroque;Dutch;painter;Amsterdam
1332;FORAIN, Jean-Louis;Realism;French;painter;Paris
2165;LOO, Charles-Amédée-Philippe van;Rococo;French;painter;
1405;FYT, Jan;Baroque;Flemish;painter;Antwerp
963;COXCIE, Michiel van;Northern Renaissance;Flemish;painter;Mechelen
2566;MENGS, Anton Raphael;Baroque;German;painter;
238;BRUEGHEL, Jan the Elder;Mannerism;Flemish;painter;Antwerp
3858;VANNI, Lippo;Medieval;Italian;illuminator;Siena
3140;RÉMOND, Jean-Charles-Joseph;Neoclassicism;French;painter;
1467;GENNARI, Benedetto II;Baroque;Italian;painter;
984;CRESPI, Luigi;Rococo;Italian;painter;Bologna
3054;PROKOF'YEV, Ivan Prokof'yevich;Neoclassicism;Russian;sculptor;St. Petersburg
3070;PYNACKER, Adam;Baroque;Dutch;painter;
163;BAERS, Johannes;Baroque;Dutch;painter;Utrecht
1360;FRANCESCO DI GABRIELE DA VITERBO;Early Renaissance;Italian;painter;Viterbo
3114;RAVESTEYN, Jan Antonisz. van;Baroque;Dutch;painter;The Hague
315;BASSANO, Jacopo;Mannerism;Italian;painter;Venice
37;ALBERTINELLI, Mariotto;Early Renaissance;Italian;painter;Florence
1950;KONINCK, Daniël de;Baroque;Dutch;painter;London
3415;SCHNETZ, Jean-Victor;Romanticism;French;painter;
487;BLOOT, Pieter de;Baroque;Dutch;painter;Rotterdam
50;ALMA-TADEMA, Lawrence;Romanticism;English;painter;London
2032;LE PAUTRE, Pierre II;Baroque;French;sculptor;Paris
1048;DELAROCHE, Paul;Romanticism;French;painter;
2701;NICCOLÒ DI SEGNA;Medieval;Italian;painter;Siena
1755;HOLL, Frank;Realism;English;painter;London
